run_id,city,status,elapsed_s,host,output_type,error,log_s3
ils-20260115_035004-26dcd1d8,Kilwa__Democratic_Republic_of_the_Congo,FAIL,0.004,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kilwa__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Kimberley__South_Africa,FAIL,0.005,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kimberley__South_Africa.log
ils-20260115_035004-26dcd1d8,Kindia__Guinea,FAIL,0.001,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kindia__Guinea.log
ils-20260115_035004-26dcd1d8,Kindu__Democratic_Republic_of_the_Congo,FAIL,0.003,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kindu__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Kingston__Jamaica,FAIL,0.001,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kingston__Jamaica.log
ils-20260115_035004-26dcd1d8,Kinshasa__Democratic_Republic_of_the_Congo_Republic_of_Congo,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kinshasa__Democratic_Republic_of_the_Congo_Republic_of_Congo.log
ils-20260115_035004-26dcd1d8,Kintampo__Ghana,FAIL,0.004,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kintampo__Ghana.log
ils-20260115_035004-26dcd1d8,Kinzao__Democratic_Republic_of_the_Congo,FAIL,0.001,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kinzao__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Kipushi__Democratic_Republic_of_the_Congo,FAIL,0.004,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kipushi__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Kirumba__Democratic_Republic_of_the_Congo,FAIL,0.007,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kirumba__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Kisangani__Democratic_Republic_of_the_Congo,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kisangani__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Kisantu__Democratic_Republic_of_the_Congo,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kisantu__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Kishi__Nigeria,FAIL,0.0,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kishi__Nigeria.log
ils-20260115_035004-26dcd1d8,Kisii__Kenya,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kisii__Kenya.log
ils-20260115_035004-26dcd1d8,Kismayo__Somalia,FAIL,0.005,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kismayo__Somalia.log
ils-20260115_035004-26dcd1d8,Kissidougou__Guinea,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kissidougou__Guinea.log
ils-20260115_035004-26dcd1d8,Kisumu__Kenya,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kisumu__Kenya.log
ils-20260115_035004-26dcd1d8,Kitale__Kenya,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kitale__Kenya.log
ils-20260115_035004-26dcd1d8,Kitenge__Democratic_Republic_of_the_Congo,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kitenge__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Kitwe__Zambia,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kitwe__Zambia.log
ils-20260115_035004-26dcd1d8,Kobo__Ethiopia,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kobo__Ethiopia.log
ils-20260115_035004-26dcd1d8,Koforidua__Ghana,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Koforidua__Ghana.log
ils-20260115_035004-26dcd1d8,Koidu_Town__Sierra_Leone,FAIL,0.005,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Koidu_Town__Sierra_Leone.log
ils-20260115_035004-26dcd1d8,Koko_Town__Nigeria,FAIL,0.003,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Koko_Town__Nigeria.log
ils-20260115_035004-26dcd1d8,Koko__Nigeria,FAIL,0.0,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Koko__Nigeria.log
ils-20260115_035004-26dcd1d8,Kolda__Senegal,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kolda__Senegal.log
ils-20260115_035004-26dcd1d8,Kolwezi__Democratic_Republic_of_the_Congo,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kolwezi__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Kombolcha__Ethiopia,FAIL,0.004,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kombolcha__Ethiopia.log
ils-20260115_035004-26dcd1d8,Kongolo__Democratic_Republic_of_the_Congo,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kongolo__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Kontagora__Nigeria,FAIL,0.004,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kontagora__Nigeria.log
ils-20260115_035004-26dcd1d8,Korhogo__Cote_d_Ivoire,FAIL,0.001,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Korhogo__Cote_d_Ivoire.log
ils-20260115_035004-26dcd1d8,Koudougou__Burkina_Faso,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Koudougou__Burkina_Faso.log
ils-20260115_035004-26dcd1d8,Koumra__Chad,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Koumra__Chad.log
ils-20260115_035004-26dcd1d8,Koutiala__Mali,FAIL,0.001,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Koutiala__Mali.log
ils-20260115_035004-26dcd1d8,Kpalime__Togo,FAIL,0.002,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kpalime__Togo.log
ils-20260115_035004-26dcd1d8,Kribi__Cameroon,FAIL,0.0,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kribi__Cameroon.log
ils-20260115_035004-26dcd1d8,Kuito__Angola,FAIL,0.001,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kuito__Angola.log
ils-20260115_035004-26dcd1d8,Kumasi__Ghana,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kumasi__Ghana.log
ils-20260115_035004-26dcd1d8,Kumba__Cameroon,FAIL,0.001,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kumba__Cameroon.log
ils-20260115_035004-26dcd1d8,Kumbo__Cameroon,FAIL,0.001,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kumbo__Cameroon.log
ils-20260115_035004-26dcd1d8,KwaMhlanga__South_Africa,FAIL,0.003,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/KwaMhlanga__South_Africa.log
ils-20260115_035004-26dcd1d8,KwaNobuhle__South_Africa,FAIL,0.001,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/KwaNobuhle__South_Africa.log
ils-20260115_035004-26dcd1d8,Kwilu_Ngongo__Democratic_Republic_of_the_Congo,FAIL,0.002,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Kwilu_Ngongo__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,La_Ceiba__Honduras,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/La_Ceiba__Honduras.log
ils-20260115_035004-26dcd1d8,La_Paz__Mexico,FAIL,0.005,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/La_Paz__Mexico.log
ils-20260115_035004-26dcd1d8,La_Piedad_de_Cabadas__Mexico,FAIL,0.001,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/La_Piedad_de_Cabadas__Mexico.log
ils-20260115_035004-26dcd1d8,La_Plata__Argentina,FAIL,0.0,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/La_Plata__Argentina.log
ils-20260115_035004-26dcd1d8,La_Rioja__Argentina,FAIL,0.0,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/La_Rioja__Argentina.log
ils-20260115_035004-26dcd1d8,La_Romana__Dominican_Republic,FAIL,0.004,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/La_Romana__Dominican_Republic.log
ils-20260115_035004-26dcd1d8,La_Serena__Chile,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/La_Serena__Chile.log
ils-20260115_035004-26dcd1d8,La_Vega__Dominican_Republic,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/La_Vega__Dominican_Republic.log
ils-20260115_035004-26dcd1d8,La_Victoria__Venezuela,FAIL,0.005,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/La_Victoria__Venezuela.log
ils-20260115_035004-26dcd1d8,Labe__Guinea,FAIL,0.001,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Labe__Guinea.log
ils-20260115_035004-26dcd1d8,Lafia__Nigeria,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lafia__Nigeria.log
ils-20260115_035004-26dcd1d8,Lages__Brazil,FAIL,0.001,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lages__Brazil.log
ils-20260115_035004-26dcd1d8,Lagos__Nigeria,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lagos__Nigeria.log
ils-20260115_035004-26dcd1d8,Lagos_de_Moreno__Mexico,FAIL,0.004,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lagos_de_Moreno__Mexico.log
ils-20260115_035004-26dcd1d8,Langtang__Nigeria,FAIL,0.004,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Langtang__Nigeria.log
ils-20260115_035004-26dcd1d8,Las_Anod__Somalia,FAIL,0.001,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Las_Anod__Somalia.log
ils-20260115_035004-26dcd1d8,Las_Delicias__Venezuela,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Las_Delicias__Venezuela.log
ils-20260115_035004-26dcd1d8,Las_Tunas__Cuba,FAIL,0.003,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Las_Tunas__Cuba.log
ils-20260115_035004-26dcd1d8,Lawmu_Umunze__Nigeria,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lawmu_Umunze__Nigeria.log
ils-20260115_035004-26dcd1d8,Lazaro_Cardenas__Mexico,FAIL,0.004,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lazaro_Cardenas__Mexico.log
ils-20260115_035004-26dcd1d8,Le_Tampon__France,FAIL,0.001,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Le_Tampon__France.log
ils-20260115_035004-26dcd1d8,Leon__Mexico,FAIL,0.003,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Leon__Mexico.log
ils-20260115_035004-26dcd1d8,Leon__Nicaragua,FAIL,0.001,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Leon__Nicaragua.log
ils-20260115_035004-26dcd1d8,Lerinin__Nigeria,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lerinin__Nigeria.log
ils-20260115_035004-26dcd1d8,Les_Abymes__France,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Les_Abymes__France.log
ils-20260115_035004-26dcd1d8,Libreville__Gabon,FAIL,0.0,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Libreville__Gabon.log
ils-20260115_035004-26dcd1d8,Lichinga__Mozambique,FAIL,0.0,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lichinga__Mozambique.log
ils-20260115_035004-26dcd1d8,Likasi__Democratic_Republic_of_the_Congo,FAIL,0.0,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Likasi__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Lilian_Ngoyi_Village__South_Africa,FAIL,0.002,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lilian_Ngoyi_Village__South_Africa.log
ils-20260115_035004-26dcd1d8,Lilongwe__Malawi,FAIL,0.002,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lilongwe__Malawi.log
ils-20260115_035004-26dcd1d8,Lima__Peru,FAIL,0.001,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lima__Peru.log
ils-20260115_035004-26dcd1d8,Limbe__Cameroon,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Limbe__Cameroon.log
ils-20260115_035004-26dcd1d8,Limeira__Brazil,FAIL,0.003,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Limeira__Brazil.log
ils-20260115_035004-26dcd1d8,Linhares__Brazil,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Linhares__Brazil.log
ils-20260115_035004-26dcd1d8,Lira__Uganda,FAIL,0.002,ip-10-0-196-217,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lira__Uganda.log
ils-20260115_035004-26dcd1d8,Lisala__Democratic_Republic_of_the_Congo,FAIL,0.003,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lisala__Democratic_Republic_of_the_Congo.log
ils-20260115_035004-26dcd1d8,Livingstone__Zambia,FAIL,0.0,ip-10-0-204-186,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Livingstone__Zambia.log
ils-20260115_035004-26dcd1d8,Lobito__Angola,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lobito__Angola.log
ils-20260115_035004-26dcd1d8,Lokoja__Nigeria,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lokoja__Nigeria.log
ils-20260115_035004-26dcd1d8,Lome__Togo,FAIL,0.003,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lome__Togo.log
ils-20260115_035004-26dcd1d8,Londrina__Brazil,FAIL,0.0,ip-10-0-194-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Londrina__Brazil.log
ils-20260115_035004-26dcd1d8,Los_Angeles__Chile,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Los_Angeles__Chile.log
ils-20260115_035004-26dcd1d8,Los_Baldeon__Peru,FAIL,0.002,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Los_Baldeon__Peru.log
ils-20260115_035004-26dcd1d8,Los_Mochis__Mexico,FAIL,0.0,ip-10-0-194-128,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Los_Mochis__Mexico.log
ils-20260115_035004-26dcd1d8,Los_Teques__Venezuela,FAIL,0.0,ip-10-0-196-206,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Los_Teques__Venezuela.log
ils-20260115_035004-26dcd1d8,Louga__Senegal,FAIL,0.004,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Louga__Senegal.log
ils-20260115_035004-26dcd1d8,Lourdes__El_Salvador,FAIL,0.006,ip-10-0-198-101,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lourdes__El_Salvador.log
ils-20260115_035004-26dcd1d8,Luanda__Angola,FAIL,0.0,ip-10-0-206-246,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Luanda__Angola.log
ils-20260115_035004-26dcd1d8,Luanshya__Zambia,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Luanshya__Zambia.log
ils-20260115_035004-26dcd1d8,Luau__Angola,FAIL,0.0,ip-10-0-196-172,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Luau__Angola.log
ils-20260115_035004-26dcd1d8,Lubango__Angola,FAIL,0.0,ip-10-0-194-199,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lubango__Angola.log
ils-20260115_035004-26dcd1d8,Lubao__Democratic_Republic_of_the_Congo,FAIL,0.0,ip-10-0-207-134,,name 'gather_data_city' is not defined,s3://wri-cities-sandbox/identifyingLandSubdivisions/data/input/city_info/search_buffers/_logs/ils-20260115_035004-26dcd1d8/Lubao__Democratic_Republic_of_the_Congo.log
